latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.40721056388891,163.43774617500003,79.7735,23.99583,309,2018,0.99961439,-262996.817
-74.407210525,163.4377462027778,79.7659,23.99167,309,2018,0.99961439,-272843.599
-74.40721047777778,163.43774625555557,79.7574,23.98750,309,2018,0.99961439,-282691.021
-74.40721054444445,163.43774622777778,79.7633,23.98333,309,2018,0.99961439,-292538.676
-74.40721059444445,163.43774645833335,79.8,23.97917,309,2018,0.99961438,-302386.403
-74.40721055,163.43774620833335,79.7594,23.97500,309,2018,0.99961439,-312234.503
-74.4072106277778,163.43774595833332,79.7655,23.97083,309,2018,0.99961439,-322082.278
-74.40721054166667,163.43774622222222,79.763,23.96667,309,2018,0.99961439,-331930.398
-74.40721048333334,163.43774619722222,79.7401,23.96250,309,2018,0.99961439,-341779.803
-74.407210525,163.4377461777778,79.7566,23.95833,309,2018,0.99961439,-351629.313
-74.40721052777778,163.43774640833334,79.7567,23.95417,309,2018,0.99961439,-361478.687
-74.40721053055556,163.43774625,79.7715,23.95000,309,2018,0.99961439,-371328.112
-74.40721056944444,163.43774626666664,79.7757,23.94583,309,2018,0.99961439,-381177.929
-74.40721052777778,163.4377462361111,79.7687,23.94167,309,2018,0.99961439,-391028.649
-74.40721060277778,163.43774628333333,79.7954,23.93750,309,2018,0.99961439,-400879.646
-74.4072105138889,163.43774619444446,79.7805,23.93333,309,2018,0.99961439,-410731.538
-74.40721053888889,163.43774612222222,79.7719,23.92917,309,2018,0.99961439,-420583.039
-74.40721053888889,163.43774625277777,79.7835,23.92500,309,2018,0.99961439,-430434.993
-74.407210475,163.43774612777779,79.7666,23.92083,309,2018,0.99961439,-440286.317
-74.40721052777778,163.43774616388893,79.7822,23.91667,309,2018,0.99961439,-450138.269
-74.40721049444447,163.43774609722223,79.7745,23.91250,309,2018,0.99961439,-459990.130
-74.40721050000002,163.43774618333333,79.7737,23.90833,309,2018,0.99961439,-469842.517
-74.40721053888889,163.43774611111112,79.797,23.90417,309,2018,0.99961438,-479695.555
-74.40721050555558,163.43774612222222,79.776,23.90000,309,2018,0.99961439,-489548.960
-74.40721051944445,163.4377460111111,79.797,23.89583,309,2018,0.99961438,-499402.773
-74.4072104888889,163.4377461,79.7854,23.89167,309,2018,0.99961439,490742.142
-74.40721049444447,163.43774613888888,79.7668,23.88750,309,2018,0.99961439,480887.791
-74.407210475,163.43774613333335,79.7782,23.88333,309,2018,0.99961439,471032.280
-74.40721050000002,163.43774580833335,79.7856,23.87917,309,2018,0.99961439,461176.456
-74.40721049166669,163.43774626111107,79.7739,23.87500,309,2018,0.99961439,451320.045
-74.40721043333332,163.4377462027778,79.7591,23.87083,309,2018,0.99961439,441463.051
-74.40721048055556,163.437746225,79.7704,23.86667,309,2018,0.99961439,431605.591
-74.4072104888889,163.4377462722222,79.7622,23.86250,309,2018,0.99961439,421747.913
-74.40721046944445,163.43774623333334,79.7714,23.85833,309,2018,0.99961439,411888.918
-74.4072104527778,163.4377465055556,79.7703,23.85417,309,2018,0.99961439,402029.925
-74.40721047777778,163.43774616666667,79.7751,23.85000,309,2018,0.99961439,392170.751
-74.40721046111112,163.4377464111111,79.7806,23.84583,309,2018,0.99961439,382310.391
-74.40721047777778,163.43774615833337,79.7725,23.84167,309,2018,0.99961439,372449.772
-74.40721048611111,163.43774650000003,79.7617,23.83750,309,2018,0.99961439,362588.898
-74.40721048333334,163.43774614444445,79.783,23.83333,309,2018,0.99961439,352728.404
-74.407210475,163.4377461555556,79.7791,23.82917,309,2018,0.99961439,342867.825
-74.40721050555558,163.43774611666666,79.7815,23.82500,309,2018,0.99961439,333006.995
-74.40721050000002,163.43774612222222,79.7707,23.82083,309,2018,0.99961439,323145.287
-74.4072105027778,163.4377460861111,79.7868,23.81667,309,2018,0.99961439,313283.469
-74.40721054166667,163.43774606388888,79.7927,23.81250,309,2018,0.99961439,303421.004
-74.4072105138889,163.43774605000002,79.784,23.80833,309,2018,0.99961439,293557.473
-74.40721054166667,163.43774622777778,79.7894,23.80417,309,2018,0.99961439,283693.855
-74.40721050000002,163.43774609722223,79.7826,23.80000,309,2018,0.99961439,273830.084
-74.40721048333334,163.43774594444446,79.7847,23.79583,309,2018,0.99961439,263965.900
-74.40721050555558,163.43774604444445,79.7874,23.79167,309,2018,0.99961439,254101.140
-74.40721048611111,163.4377463722222,79.763,23.78750,309,2018,0.99961439,244235.662
-74.40721050555558,163.4377460666667,79.7862,23.78333,309,2018,0.99961439,234370.240
-74.40721043611111,163.43774589444448,79.77,23.77917,309,2018,0.99961439,224505.436
-74.40721050555558,163.43774604166666,79.7803,23.77500,309,2018,0.99961439,214640.479
-74.4072104638889,163.43774586944446,79.776,23.77083,309,2018,0.99961439,204775.391
-74.40721051111113,163.43774604722222,79.7862,23.76667,309,2018,0.99961439,194910.632
-74.40721049166669,163.43774584722226,79.7784,23.76250,309,2018,0.99961439,185045.677
-74.40721053888889,163.43774599166667,79.7938,23.75833,309,2018,0.99961439,175180.428
-74.40721051111113,163.4377459638889,79.7953,23.75417,309,2018,0.99961439,165314.694
-74.40721053888889,163.4377459888889,79.7831,23.75000,309,2018,0.99961439,155448.473
-74.40721052222224,163.43774590000004,79.7733,23.74583,309,2018,0.99961439,145582.305
-74.40721050000002,163.43774609444444,79.772,23.74167,309,2018,0.99961439,135715.953
-74.40721045555556,163.4377459138889,79.7731,23.73750,309,2018,0.99961439,125848.865
-74.40721050833335,163.43774604166666,79.7746,23.73333,309,2018,0.99961439,115980.809
-74.40721056666669,163.43774626111107,79.779,23.72917,309,2018,0.99961439,106112.439
-74.40721050555558,163.43774609722223,79.7666,23.72500,309,2018,0.99961439,96244.285
-74.40721055277778,163.43774595555558,79.7768,23.72083,309,2018,0.99961439,86375.971
-74.407210525,163.4377461777778,79.7712,23.71667,309,2018,0.99961439,76507.273
-74.40721057500001,163.4377460305556,79.7711,23.71250,309,2018,0.99961439,66638.018
-74.40721055277778,163.43774616388893,79.7743,23.70833,309,2018,0.99961439,56769.824
-74.40721051666668,163.43774594444446,79.7631,23.70417,309,2018,0.99961439,46900.673
-74.40721051111113,163.43774616666667,79.772,23.70000,309,2018,0.99961439,37030.208
-74.40721041944445,163.4377462722222,79.7397,23.69583,309,2018,0.99961439,27159.916
-74.40721053611112,163.43774621944445,79.7743,23.69167,309,2018,0.99961439,17288.738
-74.40721052222224,163.43774640000007,79.7828,23.68750,309,2018,0.99961439,7417.246
-74.40721054722223,163.43774619722222,79.7777,23.68333,309,2018,0.99961439,-2454.894
-74.40721050000002,163.43774622777778,79.7731,23.67917,309,2018,0.99961439,-12326.668
-74.40721056944444,163.43774624444444,79.7725,23.67500,309,2018,0.99961439,-22198.496
-74.4072105138889,163.4377465972222,79.7578,23.67083,309,2018,0.99961439,-32069.636
-74.40721056388891,163.43774620555556,79.7695,23.66667,309,2018,0.99961439,-41941.356
-74.40721057777779,163.43774614722219,79.7731,23.66250,309,2018,0.99961439,-51813.792
-74.40721053333334,163.43774622222222,79.768,23.65833,309,2018,0.99961439,-61686.126
-74.4072105138889,163.4377463527778,79.7568,23.65417,309,2018,0.99961439,-71558.075
-74.40721053611112,163.43774625,79.7667,23.65000,309,2018,0.99961439,-81430.321
-74.40721055,163.43774605277778,79.7772,23.64583,309,2018,0.99961439,-91303.980
-74.40721054444445,163.43774620833335,79.7687,23.64167,309,2018,0.99961439,-101178.222
-74.40721049444447,163.4377463972222,79.7722,23.63750,309,2018,0.99961439,-111051.648
-74.40721053333334,163.43774616666667,79.77,23.63333,309,2018,0.99961439,-120925.755
-74.40721057777779,163.43774605277778,79.7551,23.62917,309,2018,0.99961439,-130799.532
-74.40721053055556,163.43774616111108,79.7698,23.62500,309,2018,0.99961439,-140673.812
-74.40721053888889,163.43774597222222,79.7932,23.62083,309,2018,0.99961439,-150548.965
-74.40721057222223,163.4377462138889,79.7708,23.61667,309,2018,0.99961439,-160424.007
-74.40721055555558,163.4377461138889,79.7662,23.61250,309,2018,0.99961439,-170299.311
-74.40721057222223,163.4377461805556,79.7771,23.60833,309,2018,0.99961439,-180174.197
-74.40721053055556,163.43774635833333,79.7784,23.60417,309,2018,0.99961439,-190050.484
-74.40721053611112,163.4377461888889,79.7759,23.60000,309,2018,0.99961439,-199926.589
-74.40721052222224,163.43774626111107,79.7592,23.59583,309,2018,0.99961439,-209802.592
-74.40721053888889,163.4377462,79.7742,23.59167,309,2018,0.99961439,-219678.812
-74.40721052777778,163.43774641388893,79.7553,23.58750,309,2018,0.99961439,-229554.451
-74.40721055555558,163.43774625277777,79.7688,23.58333,309,2018,0.99961439,-239429.471
-74.407210525,163.43774670833335,79.7474,23.57917,309,2018,0.99961439,-249304.500
-74.40721055277778,163.4377462027778,79.7685,23.57500,309,2018,0.99961439,-259179.651
-74.40721047222223,163.43774630555558,79.7528,23.57083,309,2018,0.99961439,-269054.663
-74.407210525,163.43774626944446,79.7633,23.56667,309,2018,0.99961439,-278928.863
-74.40721046666667,163.43774633055557,79.7442,23.56250,309,2018,0.99961439,-288803.089
-74.40721051666668,163.4377461555556,79.7668,23.55833,309,2018,0.99961439,-298677.397
-74.40721053611112,163.4377462916667,79.7629,23.55417,309,2018,0.99961439,-308551.219
-74.4072105138889,163.437746225,79.7669,23.55000,309,2018,0.99961439,-318423.997
-74.40721046944445,163.43774654444445,79.7363,23.54583,309,2018,0.99961439,-328296.273
-74.40721052222224,163.43774626111107,79.7644,23.54167,309,2018,0.99961439,-338167.967
-74.407210475,163.43774646388889,79.7618,23.53750,309,2018,0.99961439,-348040.141
-74.40721053333334,163.43774624444444,79.7606,23.53333,309,2018,0.99961439,-357911.241
-74.4072104888889,163.43774616944447,79.7379,23.52917,309,2018,0.99961439,-367780.432
-74.4072105027778,163.43774622777778,79.7616,23.52500,309,2018,0.99961439,-377650.953
-74.4072105138889,163.43774640000007,79.7481,23.52083,309,2018,0.99961439,-387522.014
-74.40721056944444,163.43774633055557,79.7736,23.51667,309,2018,0.99961439,-397392.927
-74.40721055555558,163.43774631388888,79.7827,23.51250,309,2018,0.99961439,-407263.776
-74.40721056388891,163.43774633333334,79.779,23.50833,309,2018,0.99961439,-417134.369
-74.4072105138889,163.4377464527778,79.7664,23.50417,309,2018,0.99961439,-427005.384
-74.40721052777778,163.4377463027778,79.767,23.50000,309,2018,0.99961439,-436876.367
-74.4072104888889,163.43774636666663,79.7534,23.49583,309,2018,0.99961439,-446747.709
-74.40721050833335,163.43774637500002,79.7752,23.49167,309,2018,0.99961439,-456619.055
-74.4072104888889,163.43774648611108,79.7804,23.48750,309,2018,0.99961439,-466491.277
-74.4072105138889,163.43774633055557,79.7746,23.48333,309,2018,0.99961439,-476364.026
-74.4072104527778,163.43774648333334,79.7724,23.47917,309,2018,0.99961439,-486238.058
-74.407210525,163.43774639444447,79.7707,23.47500,309,2018,0.99961439,-496113.264
-74.40721053333334,163.4377462361111,79.7716,23.47083,309,2018,0.99961439,494011.092
-74.40721051666668,163.43774637500002,79.7715,23.46667,309,2018,0.99961439,484135.810
-74.40721049166669,163.43774627500005,79.7769,23.46250,309,2018,0.99961439,474260.256
-74.40721049722224,163.43774646666668,79.7805,23.45833,309,2018,0.99961439,464384.249
-74.40721053888889,163.43774626666664,79.7838,23.45417,309,2018,0.99961439,454507.605
-74.40721047777778,163.4377464388889,79.7703,23.45000,309,2018,0.99961439,444629.620
-74.40721049722224,163.43774629722225,79.7871,23.44583,309,2018,0.99961439,434750.966
-74.4072104888889,163.4377464388889,79.7772,23.44167,309,2018,0.99961439,424871.131
-74.40721055,163.437746475,79.7774,23.43750,309,2018,0.99961439,414990.405
-74.4072104638889,163.4377463972222,79.7762,23.43333,309,2018,0.99961439,405108.927
-74.40721046111112,163.43774639166665,79.7779,23.42917,309,2018,0.99961439,395226.700
-74.40721047222223,163.43774631388888,79.7834,23.42500,309,2018,0.99961439,385344.170
-74.4072105027778,163.43774604444445,79.7751,23.42083,309,2018,0.99961439,375460.394
-74.40721046111112,163.43774635,79.7764,23.41667,309,2018,0.99961439,365576.235
-74.4072104388889,163.43774645,79.7767,23.41250,309,2018,0.99961439,355691.305
-74.40721044722224,163.4377463722222,79.7789,23.40833,309,2018,0.99961439,345806.662
-74.40721048055556,163.4377465666667,79.7839,23.40417,309,2018,0.99961439,335920.459
-74.40721048333334,163.43774648611108,79.7797,23.40000,309,2018,0.99961439,326032.723
-74.40721051944445,163.43774648055552,79.7999,23.39583,309,2018,0.99961438,316144.525
-74.40721048611111,163.43774643333336,79.7807,23.39167,309,2018,0.99961439,306255.848
-74.40721046111112,163.43774622777778,79.7981,23.38750,309,2018,0.99961438,296366.584
-74.40721044722224,163.43774649166664,79.7706,23.38333,309,2018,0.99961439,286476.973
-74.407210525,163.4377463972222,79.7899,23.37917,309,2018,0.99961439,276587.030
-74.4072104888889,163.4377464527778,79.7801,23.37500,309,2018,0.99961439,266696.211
-74.40721043333332,163.43774664444445,79.7615,23.37083,309,2018,0.99961439,256804.220
-74.40721045555556,163.43774650277777,79.771,23.36667,309,2018,0.99961439,246912.683
-74.40721056666669,163.43774616666667,79.8064,23.36250,309,2018,0.99961438,237020.973
-74.40721046944445,163.43774656944447,79.7695,23.35833,309,2018,0.99961439,227127.906
-74.40721052777778,163.43774668888892,79.7751,23.35417,309,2018,0.99961439,217235.093
-74.40721048055556,163.43774651944446,79.7642,23.35000,309,2018,0.99961439,207342.317
-74.4072104277778,163.43774627500005,79.7746,23.34583,309,2018,0.99961439,197448.455
