latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.40722366111113,163.437719375,79.6715,23.99583,313,2018,0.99961441,-160538.408
-74.40722384722223,163.43771950555555,79.6837,23.99167,313,2018,0.99961440,-169430.766
-74.40722385000001,163.43771933611114,79.6906,23.98750,313,2018,0.99961440,-178326.042
-74.4072238638889,163.4377194777778,79.693,23.98333,313,2018,0.99961440,-187224.367
-74.40722380000003,163.43771951944444,79.7138,23.97917,313,2018,0.99961440,-196125.090
-74.40722383888891,163.43771948333332,79.685,23.97500,313,2018,0.99961440,-205026.820
-74.40722383333335,163.43771944722224,79.6932,23.97083,313,2018,0.99961440,-213930.364
-74.40722386111113,163.43771958055558,79.6886,23.96667,313,2018,0.99961440,-222837.052
-74.40722385555557,163.4377198138889,79.7123,23.96250,313,2018,0.99961440,-231746.139
-74.40722384444445,163.43771956111115,79.6763,23.95833,313,2018,0.99961440,-240656.570
-74.4072238416667,163.43771936944444,79.6827,23.95417,313,2018,0.99961440,-249568.591
-74.4072238527778,163.43771959444445,79.6948,23.95000,313,2018,0.99961440,-258481.709
-74.40722386944446,163.4377196,79.6917,23.94583,313,2018,0.99961440,-267396.297
-74.40722385833335,163.43771957777778,79.696,23.94167,313,2018,0.99961440,-276313.986
-74.40722377222221,163.4377196111111,79.6889,23.93750,313,2018,0.99961440,-285233.501
-74.40722383888891,163.43771965555553,79.6988,23.93333,313,2018,0.99961440,-294154.374
-74.40722387222225,163.4377198027778,79.7128,23.92917,313,2018,0.99961440,-303077.566
-74.40722385555557,163.43771968888893,79.7,23.92500,313,2018,0.99961440,-312003.061
-74.40722391944448,163.43771989722222,79.7161,23.92083,313,2018,0.99961440,-320930.883
-74.40722386111113,163.4377196277778,79.706,23.91667,313,2018,0.99961440,-329860.168
-74.40722387222225,163.43771963611113,79.7127,23.91250,313,2018,0.99961440,-338790.387
-74.40722382222222,163.4377195666667,79.7116,23.90833,313,2018,0.99961440,-347723.214
-74.40722378333334,163.43771954166664,79.7166,23.90417,313,2018,0.99961440,-356658.179
-74.40722382777778,163.43771971111113,79.7163,23.90000,313,2018,0.99961440,-365594.553
-74.40722383611113,163.43771960833334,79.7364,23.89583,313,2018,0.99961440,-374533.041
-74.40722382499999,163.4377196,79.7064,23.89167,313,2018,0.99961440,-383473.682
-74.40722382499999,163.43771957777778,79.6945,23.88750,313,2018,0.99961440,-392417.234
-74.40722383611113,163.43771975,79.7156,23.88333,313,2018,0.99961440,-401362.387
-74.40722385833335,163.43771960555557,79.7396,23.87917,313,2018,0.99961439,-410309.458
-74.40722382222222,163.43771968055555,79.7246,23.87500,313,2018,0.99961440,-419258.325
-74.4072238527778,163.43771977500003,79.7437,23.87083,313,2018,0.99961439,-428208.952
-74.40722383333335,163.43771962222223,79.7248,23.86667,313,2018,0.99961440,-437161.018
-74.40722375277778,163.4377194888889,79.7353,23.86250,313,2018,0.99961440,-446114.738
-74.40722381666667,163.4377197277778,79.7323,23.85833,313,2018,0.99961440,-455069.847
-74.4072238416667,163.43771963055556,79.7401,23.85417,313,2018,0.99961439,-464026.131
-74.40722386111113,163.43771975277778,79.7387,23.85000,313,2018,0.99961439,-472984.519
-74.40722381666667,163.4377198611111,79.7419,23.84583,313,2018,0.99961439,-481945.126
-74.4072238416667,163.4377196611111,79.7409,23.84167,313,2018,0.99961439,-490908.532
-74.40722378611113,163.43771969444447,79.7416,23.83750,313,2018,0.99961439,500126.427
-74.40722382499999,163.43771982222225,79.7321,23.83333,313,2018,0.99961440,491160.986
-74.40722381944445,163.437719625,79.7209,23.82917,313,2018,0.99961440,482195.581
-74.4072238416667,163.4377197055556,79.7402,23.82500,313,2018,0.99961439,473229.462
-74.40722378888893,163.4377197138889,79.7384,23.82083,313,2018,0.99961439,464263.022
-74.40722383333335,163.43771974166668,79.7545,23.81667,313,2018,0.99961439,455295.133
-74.40722377777777,163.43771981111112,79.758,23.81250,313,2018,0.99961439,446325.257
-74.40722383888891,163.43771963055556,79.7461,23.80833,313,2018,0.99961439,437354.770
-74.40722386944446,163.4377196861111,79.7482,23.80417,313,2018,0.99961439,428383.377
-74.40722383055557,163.43771965555553,79.7503,23.80000,313,2018,0.99961439,419410.881
-74.40722380833336,163.43771952222224,79.729,23.79583,313,2018,0.99961440,410436.703
-74.40722384722223,163.43771966944448,79.7528,23.79167,313,2018,0.99961439,401460.654
-74.40722385555557,163.43771968888893,79.7703,23.78750,313,2018,0.99961439,392482.312
-74.40722383611113,163.43771974722222,79.7501,23.78333,313,2018,0.99961439,383502.115
-74.40722384722223,163.43771959444445,79.7678,23.77917,313,2018,0.99961439,374520.594
-74.40722381944445,163.43771967777778,79.7516,23.77500,313,2018,0.99961439,365537.784
-74.40722382499999,163.43771968055555,79.7531,23.77083,313,2018,0.99961439,356553.691
-74.40722381666667,163.43771967222222,79.7544,23.76667,313,2018,0.99961439,347567.597
-74.4072238138889,163.43771984722224,79.7459,23.76250,313,2018,0.99961439,338579.926
-74.40722381666667,163.43771971944446,79.7572,23.75833,313,2018,0.99961439,329590.501
-74.40722371666668,163.43771965833335,79.7162,23.75417,313,2018,0.99961440,320599.930
-74.40722379444446,163.43771988888892,79.7595,23.75000,313,2018,0.99961439,311608.570
-74.40722383333335,163.43771974722222,79.7687,23.74583,313,2018,0.99961439,302615.204
-74.40722379722224,163.43771967222222,79.7634,23.74167,313,2018,0.99961439,293620.918
-74.40722378055555,163.43771944166667,79.7595,23.73750,313,2018,0.99961439,284625.619
-74.40722379722224,163.43771969444447,79.7608,23.73333,313,2018,0.99961439,275628.800
-74.40722380000003,163.43771970000003,79.7562,23.72917,313,2018,0.99961439,266630.503
-74.40722380833336,163.43771970833336,79.7639,23.72500,313,2018,0.99961439,257631.002
-74.40722381944445,163.43771955000005,79.7827,23.72083,313,2018,0.99961439,248630.464
-74.40722379166668,163.43771961944444,79.7687,23.71667,313,2018,0.99961439,239627.656
-74.40722377222221,163.43771965555553,79.7537,23.71250,313,2018,0.99961439,230623.724
-74.40722381666667,163.43771974166668,79.762,23.70833,313,2018,0.99961439,221618.831
-74.40722386111113,163.4377194777778,79.7977,23.70417,313,2018,0.99961439,212611.138
-74.4072238138889,163.43771979722223,79.7566,23.70000,313,2018,0.99961439,203601.718
-74.4072238416667,163.43771992777778,79.7674,23.69583,313,2018,0.99961439,194591.574
-74.40722380833336,163.43771971944446,79.7683,23.69167,313,2018,0.99961439,185579.149
-74.40722385000001,163.43771964444446,79.7632,23.68750,313,2018,0.99961439,176564.399
-74.40722380833336,163.43771967222222,79.759,23.68333,313,2018,0.99961439,167547.298
-74.40722379444446,163.43771994166667,79.7477,23.67917,313,2018,0.99961439,158527.408
