latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.40722055000002,163.43772635277782,79.6873,23.99583,312,2018,0.99961440,471698.215
-74.40722056388891,163.43772656388887,79.7145,23.99167,312,2018,0.99961440,462886.166
-74.40722058888889,163.4377263388889,79.6959,23.98750,312,2018,0.99961440,454073.151
-74.40722056388891,163.43772651111112,79.7203,23.98333,312,2018,0.99961440,445259.603
-74.40722055555557,163.43772656944444,79.7415,23.97917,312,2018,0.99961439,436445.229
-74.4072205527778,163.43772647777777,79.7349,23.97500,312,2018,0.99961440,427630.200
-74.40722057777778,163.43772655555557,79.7101,23.97083,312,2018,0.99961440,418814.708
-74.40722056944446,163.4377265805556,79.7366,23.96667,312,2018,0.99961439,409997.927
-74.4072205388889,163.4377264638889,79.7508,23.96250,312,2018,0.99961439,401179.843
-74.4072205388889,163.43772655,79.7388,23.95833,312,2018,0.99961439,392361.270
-74.40722044166668,163.43772628611111,79.7471,23.95417,312,2018,0.99961439,383542.057
-74.40722054722224,163.43772643888886,79.7407,23.95000,312,2018,0.99961439,374721.426
-74.40722051944445,163.43772629444445,79.7144,23.94583,312,2018,0.99961440,365899.786
-74.40722056111113,163.43772652500002,79.7401,23.94167,312,2018,0.99961439,357076.698
-74.40722047777778,163.4377264277778,79.7406,23.93750,312,2018,0.99961439,348253.535
-74.40722056111113,163.4377265,79.7455,23.93333,312,2018,0.99961439,339429.825
-74.40722056388891,163.43772660833335,79.6871,23.92917,312,2018,0.99961440,330606.123
-74.40722056666668,163.43772643611115,79.7422,23.92500,312,2018,0.99961439,321780.335
-74.4072205527778,163.43772639166667,79.7416,23.92083,312,2018,0.99961439,312952.784
-74.40722056666668,163.43772644444442,79.746,23.91667,312,2018,0.99961439,304124.302
-74.40722069444446,163.437726475,79.7027,23.91250,312,2018,0.99961440,295294.991
-74.40722057222223,163.4377263388889,79.753,23.90833,312,2018,0.99961439,286464.652
-74.40722055833335,163.437726425,79.8112,23.90417,312,2018,0.99961438,277633.771
-74.40722056111113,163.4377264638889,79.75,23.90000,312,2018,0.99961439,268801.665
-74.40722052222223,163.43772610555556,79.7857,23.89583,312,2018,0.99961439,259969.423
-74.40722054722224,163.43772645833334,79.7535,23.89167,312,2018,0.99961439,251136.664
-74.40722058888889,163.43772661666668,79.7215,23.88750,312,2018,0.99961440,242302.810
-74.4072205527778,163.43772646111114,79.757,23.88333,312,2018,0.99961439,233468.879
-74.40722057222223,163.43772653888888,79.7765,23.87917,312,2018,0.99961439,224633.089
-74.40722056666668,163.4377264861111,79.7566,23.87500,312,2018,0.99961439,215796.013
-74.40722059166667,163.43772631111113,79.7631,23.87083,312,2018,0.99961439,206958.216
-74.40722058611112,163.43772648333334,79.7585,23.86667,312,2018,0.99961439,198119.831
-74.40722058055556,163.43772643888886,79.7786,23.86250,312,2018,0.99961439,189281.741
-74.40722056666668,163.43772648333334,79.7648,23.85833,312,2018,0.99961439,180441.791
-74.40722059166667,163.43772625833333,79.7555,23.85417,312,2018,0.99961439,171600.786
-74.40722057222223,163.43772652222222,79.7557,23.85000,312,2018,0.99961439,162757.914
-74.40722053055556,163.43772696388893,79.7977,23.84583,312,2018,0.99961439,153913.910
-74.40722056388891,163.43772652222222,79.7538,23.84167,312,2018,0.99961439,145069.203
-74.40722059166667,163.4377267638889,79.7267,23.83750,312,2018,0.99961440,136223.736
-74.40722056666668,163.43772652777778,79.7589,23.83333,312,2018,0.99961439,127377.202
-74.40722055555557,163.43772663333334,79.8103,23.82917,312,2018,0.99961438,118530.237
-74.40722056388891,163.43772661388888,79.7497,23.82500,312,2018,0.99961439,109682.584
-74.4072206277778,163.4377264638889,79.7503,23.82083,312,2018,0.99961439,100834.250
-74.40722057777778,163.43772660833335,79.754,23.81667,312,2018,0.99961439,91985.275
-74.40722057222223,163.4377265027778,79.748,23.81250,312,2018,0.99961439,83135.830
-74.40722056111113,163.43772653888888,79.7628,23.80833,312,2018,0.99961439,74286.492
-74.40722051388889,163.43772651111112,79.8155,23.80417,312,2018,0.99961438,65434.432
-74.40722054444447,163.4377265138889,79.7574,23.80000,312,2018,0.99961439,56580.442
-74.40722053333334,163.43772620833334,79.7443,23.79583,312,2018,0.99961439,47725.782
-74.40722054166667,163.43772656388887,79.7667,23.79167,312,2018,0.99961439,38869.804
-74.40722059444445,163.4377268722222,79.7432,23.78750,312,2018,0.99961439,30013.312
-74.40722055000002,163.4377266388889,79.7638,23.78333,312,2018,0.99961439,21155.441
-74.40722059166667,163.43772638055555,79.7395,23.77917,312,2018,0.99961439,12296.794
-74.40722053055556,163.4377266,79.7565,23.77500,312,2018,0.99961439,3436.851
-74.40722048055558,163.4377264638889,79.7961,23.77083,312,2018,0.99961439,-5423.868
-74.40722052777778,163.43772661388888,79.7572,23.76667,312,2018,0.99961439,-14285.884
-74.40722048055558,163.43772670555558,79.7808,23.76250,312,2018,0.99961439,-23148.950
-74.4072205527778,163.43772657777782,79.7632,23.75833,312,2018,0.99961439,-32013.656
-74.40722057500001,163.43772655555557,79.7982,23.75417,312,2018,0.99961439,-40878.374
-74.40722051111112,163.43772651111112,79.7553,23.75000,312,2018,0.99961439,-49743.745
-74.40722045555556,163.43772652777778,79.745,23.74583,312,2018,0.99961439,-58610.055
-74.40722051388889,163.43772653055555,79.7565,23.74167,312,2018,0.99961439,-67477.450
-74.40722054166667,163.43772678333332,79.772,23.73750,312,2018,0.99961439,-76345.528
-74.40722050000002,163.43772655277775,79.7568,23.73333,312,2018,0.99961439,-85214.382
-74.40722048333332,163.43772631388893,79.7818,23.72917,312,2018,0.99961439,-94083.760
-74.40722049722226,163.43772649722223,79.7634,23.72500,312,2018,0.99961439,-102954.683
-74.40722045555556,163.43772650833333,79.7759,23.72083,312,2018,0.99961439,-111826.110
-74.40722051111112,163.4377266,79.7588,23.71667,312,2018,0.99961439,-120698.803
-74.40722051388889,163.43772659722222,79.7831,23.71250,312,2018,0.99961439,-129571.727
-74.4072204888889,163.4377264638889,79.76,23.70833,312,2018,0.99961439,-138446.486
-74.40722052777778,163.43772655555557,79.7443,23.70417,312,2018,0.99961439,-147321.257
-74.40722047777778,163.4377264333333,79.757,23.70000,312,2018,0.99961439,-156197.156
-74.40722051944445,163.43772640555557,79.732,23.69583,312,2018,0.99961440,-165073.980
-74.4072204861111,163.43772631944447,79.7631,23.69167,312,2018,0.99961439,-173952.622
-74.4072204388889,163.43772661388888,79.7723,23.68750,312,2018,0.99961439,-182832.282
-74.40722044722223,163.43772634444443,79.7566,23.68333,312,2018,0.99961439,-191712.305
-74.40722041388892,163.43772649166667,79.7694,23.67917,312,2018,0.99961439,-200593.405
-74.407220475,163.43772639166667,79.7609,23.67500,312,2018,0.99961439,-209475.861
-74.40722044166668,163.43772670000004,79.7117,23.67083,312,2018,0.99961440,-218359.217
-74.40722045555556,163.43772644444442,79.7519,23.66667,312,2018,0.99961439,-227243.092
-74.40722050833334,163.4377260527778,79.8051,23.66250,312,2018,0.99961438,-236127.938
-74.40722045833334,163.43772639166667,79.7596,23.65833,312,2018,0.99961439,-245014.847
-74.40722042222224,163.43772666111113,79.6969,23.65417,312,2018,0.99961440,-253902.986
-74.4072204388889,163.43772634444443,79.7615,23.65000,312,2018,0.99961439,-262791.800
-74.40722040555556,163.4377265138889,79.738,23.64583,312,2018,0.99961439,-271681.969
-74.4072204277778,163.43772636666668,79.7519,23.64167,312,2018,0.99961439,-280573.078
-74.40722048333332,163.43772606111114,79.7705,23.63750,312,2018,0.99961439,-289464.685
-74.40722044166668,163.4377264138889,79.7592,23.63333,312,2018,0.99961439,-298357.563
-74.40722044444445,163.4377264666667,79.75,23.62917,312,2018,0.99961439,-307250.935
-74.40722045833334,163.4377264138889,79.7706,23.62500,312,2018,0.99961439,-316145.319
-74.40722041944447,163.43772669444445,79.7217,23.62083,312,2018,0.99961440,-325040.689
-74.40722046944445,163.43772635,79.7702,23.61667,312,2018,0.99961439,-333937.241
-74.40722045833334,163.4377261,79.8218,23.61250,312,2018,0.99961438,-342834.124
-74.40722045555556,163.43772641111113,79.7704,23.60833,312,2018,0.99961439,-351732.096
-74.40722036666669,163.43772627777778,79.7727,23.60417,312,2018,0.99961439,-360630.025
-74.4072204388889,163.43772644722225,79.7623,23.60000,312,2018,0.99961439,-369529.490
-74.40722043333335,163.43772653888888,79.7227,23.59583,312,2018,0.99961440,-378430.159
-74.40722043055557,163.4377263861111,79.7651,23.59167,312,2018,0.99961439,-387332.180
-74.40722037777779,163.4377264527778,79.7216,23.58750,312,2018,0.99961440,-396235.730
