latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.40723381666668,163.4377011583334,79.8062,23.99583,316,2018,0.99961438,51170.603
-74.40723378333335,163.4377000472222,79.806,23.99167,316,2018,0.99961439,44626.041
-74.40723384722224,163.43770045555556,79.829,23.98750,316,2018,0.99961438,38079.334
-74.40723377500002,163.43770011111116,79.8034,23.98333,316,2018,0.99961439,31530.774
-74.40723379166668,163.43770016944447,79.815,23.97917,316,2018,0.99961438,24981.257
-74.40723377777778,163.43770003333333,79.8062,23.97500,316,2018,0.99961438,18430.722
-74.4072338138889,163.43769992222224,79.8023,23.97083,316,2018,0.99961439,11878.614
-74.4072337638889,163.43770002222223,79.8119,23.96667,316,2018,0.99961438,5325.590
-74.40723374444445,163.43769992222224,79.8158,23.96250,316,2018,0.99961438,-1228.547
-74.40723377777778,163.43770013888889,79.8212,23.95833,316,2018,0.99961438,-7783.826
-74.4072338138889,163.43770033055557,79.8294,23.95417,316,2018,0.99961438,-14339.910
-74.4072337638889,163.43770015833334,79.8133,23.95000,316,2018,0.99961438,-20898.388
-74.40723378333335,163.43769988611112,79.8174,23.94583,316,2018,0.99961438,-27458.274
-74.40723376666668,163.43770009722223,79.8122,23.94167,316,2018,0.99961438,-34018.717
-74.40723377777778,163.4377002888889,79.8169,23.93750,316,2018,0.99961438,-40580.265
-74.40723376666668,163.43770015833334,79.8148,23.93333,316,2018,0.99961438,-47143.757
-74.40723376666668,163.43770011111116,79.8295,23.92917,316,2018,0.99961438,-53708.375
-74.40723373611112,163.43770009166667,79.8099,23.92500,316,2018,0.99961438,-60274.145
-74.40723374166667,163.43769989722222,79.7864,23.92083,316,2018,0.99961439,-66841.139
-74.4072337527778,163.43770011388892,79.8031,23.91667,316,2018,0.99961439,-73409.512
-74.40723368888888,163.4377001277778,79.7654,23.91250,316,2018,0.99961439,-79979.148
-74.40723376111112,163.43770008055557,79.8042,23.90833,316,2018,0.99961439,-86549.178
-74.40723376666668,163.43770005277776,79.8017,23.90417,316,2018,0.99961439,-93120.190
-74.40723373611112,163.43770004444445,79.7981,23.90000,316,2018,0.99961439,-99691.846
-74.40723369444444,163.43770029166666,79.8136,23.89583,316,2018,0.99961438,-106265.373
-74.40723374166667,163.4377001055556,79.8011,23.89167,316,2018,0.99961439,-112839.822
-74.40723373055557,163.43770023333337,79.8051,23.88750,316,2018,0.99961439,-119414.784
-74.40723373055557,163.43770000277777,79.7924,23.88333,316,2018,0.99961439,-125991.508
-74.40723376666668,163.4377001722222,79.8107,23.87917,316,2018,0.99961438,-132569.403
-74.40723372500003,163.43770000833334,79.7897,23.87500,316,2018,0.99961439,-139148.431
-74.40723378055557,163.43770001944443,79.7893,23.87083,316,2018,0.99961439,-145729.257
-74.40723372500003,163.43770004166663,79.7896,23.86667,316,2018,0.99961439,-152311.058
-74.40723376666668,163.43770021666668,79.7918,23.86250,316,2018,0.99961439,-158893.735
-74.40723372222224,163.43770007777778,79.784,23.85833,316,2018,0.99961439,-165478.231
-74.40723371944446,163.43770043055557,79.7885,23.85417,316,2018,0.99961439,-172063.188
-74.40723371666668,163.437700025,79.7815,23.85000,316,2018,0.99961439,-178648.322
-74.40723373888889,163.43769981666668,79.7715,23.84583,316,2018,0.99961439,-185234.554
-74.40723371944446,163.43770008333334,79.7807,23.84167,316,2018,0.99961439,-191821.034
-74.40723374444445,163.43769993055557,79.7869,23.83750,316,2018,0.99961439,-198409.583
-74.40723371944446,163.43770009722223,79.7746,23.83333,316,2018,0.99961439,-204998.895
-74.40723367222223,163.43770031111112,79.7521,23.82917,316,2018,0.99961439,-211588.250
-74.40723371666668,163.43770009444444,79.7709,23.82500,316,2018,0.99961439,-218178.500
-74.40723375000002,163.43770031666668,79.7815,23.82083,316,2018,0.99961439,-224770.344
-74.40723370555556,163.43770006388888,79.7711,23.81667,316,2018,0.99961439,-231363.368
-74.40723370833334,163.4377002,79.7835,23.81250,316,2018,0.99961439,-237956.752
-74.40723372500003,163.43770011111116,79.7748,23.80833,316,2018,0.99961439,-244551.395
-74.40723373888889,163.43769988333332,79.7444,23.80417,316,2018,0.99961439,-251147.352
-74.40723371944446,163.43770006944445,79.7668,23.80000,316,2018,0.99961439,-257744.017
-74.40723367222223,163.43770023888888,79.7954,23.79583,316,2018,0.99961439,-264341.856
-74.40723371666668,163.4377000138889,79.7667,23.79167,316,2018,0.99961439,-270941.036
-74.40723363611112,163.4377002138889,79.758,23.78750,316,2018,0.99961439,-277541.448
-74.40723373333336,163.43770005555558,79.7628,23.78333,316,2018,0.99961439,-284142.924
-74.4072337888889,163.43769999444447,79.7567,23.77917,316,2018,0.99961439,-290745.011
-74.40723373611112,163.43770001666667,79.7565,23.77500,316,2018,0.99961439,-297348.368
-74.40723374444445,163.43770016666664,79.762,23.77083,316,2018,0.99961439,-303951.863
-74.40723374166667,163.4377001,79.7497,23.76667,316,2018,0.99961439,-310557.000
-74.40723380555556,163.43769992777774,79.7699,23.76250,316,2018,0.99961439,-317164.887
-74.4072337277778,163.43770016944447,79.7532,23.75833,316,2018,0.99961439,-323774.182
-74.40723374444445,163.4377001055556,79.7423,23.75417,316,2018,0.99961439,-330384.434
-74.40723375833333,163.43770013333335,79.7508,23.75000,316,2018,0.99961439,-336995.673
-74.40723373055557,163.43770024722227,79.7283,23.74583,316,2018,0.99961440,-343607.912
-74.40723371388891,163.43770009722223,79.7429,23.74167,316,2018,0.99961439,-350220.961
-74.40723371666668,163.43769991944444,79.7458,23.73750,316,2018,0.99961439,-356834.768
-74.40723374166667,163.4377001638889,79.7466,23.73333,316,2018,0.99961439,-363449.186
-74.40723373055557,163.43769983611116,79.7342,23.72917,316,2018,0.99961440,-370064.855
-74.40723373055557,163.43770016111108,79.7432,23.72500,316,2018,0.99961439,-376682.183
-74.40723381111111,163.43770023055555,79.7557,23.72083,316,2018,0.99961439,-383299.947
-74.40723374444445,163.4377001805556,79.7444,23.71667,316,2018,0.99961439,-389918.785
-74.4072337527778,163.4377001861111,79.7213,23.71250,316,2018,0.99961440,-396538.822
-74.40723371388891,163.4377000472222,79.7421,23.70833,316,2018,0.99961440,-403159.786
-74.40723373611112,163.43770029166666,79.7724,23.70417,316,2018,0.99961439,-409781.090
-74.4072337277778,163.43770004166663,79.7469,23.70000,316,2018,0.99961439,-416403.454
