latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.5259474277778,163.457932525,26.1341,23.99583,318,2018,0.99962169,88036.184
-74.52594736666667,163.45793222777777,26.1066,23.99167,318,2018,0.99962170,84453.202
-74.52594733333333,163.45793223888887,26.0801,23.98750,318,2018,0.99962170,80869.490
-74.52594734722221,163.4579322722222,26.1009,23.98333,318,2018,0.99962170,77285.494
-74.52594734722221,163.45793216666664,26.0725,23.97917,318,2018,0.99962170,73700.661
-74.52594733333333,163.4579322611111,26.1018,23.97500,318,2018,0.99962170,70114.833
-74.52594731666666,163.45793219166669,26.0884,23.97083,318,2018,0.99962170,66527.688
-74.5259473388889,163.45793228888883,26.0994,23.96667,318,2018,0.99962170,62939.617
-74.52594735,163.45793213611108,26.1282,23.96250,318,2018,0.99962170,59350.754
-74.52594733055555,163.45793227499996,26.1026,23.95833,318,2018,0.99962170,55761.751
-74.52594735833333,163.4579320861111,26.0631,23.95417,318,2018,0.99962171,52171.926
-74.52594730555556,163.45793226666663,26.1052,23.95000,318,2018,0.99962170,48582.292
-74.5259473388889,163.45793244166663,26.127,23.94583,318,2018,0.99962170,44992.462
-74.52594731944443,163.45793228888883,26.1045,23.94167,318,2018,0.99962170,41401.980
-74.52594736944444,163.45793201111107,26.0646,23.93750,318,2018,0.99962171,37810.568
-74.52594730277778,163.45793226388886,26.1103,23.93333,318,2018,0.99962170,34218.669
-74.525947225,163.4579321777777,26.1132,23.92917,318,2018,0.99962170,30625.448
-74.52594729444446,163.45793224166667,26.0957,23.92500,318,2018,0.99962170,27031.997
-74.52594731111111,163.45793216666664,26.0954,23.92083,318,2018,0.99962170,23438.217
-74.52594727777777,163.45793220277776,26.097,23.91667,318,2018,0.99962170,19843.685
-74.52594726666666,163.45793224166667,26.0571,23.91250,318,2018,0.99962171,16248.388
-74.52594728055556,163.45793216666664,26.0946,23.90833,318,2018,0.99962170,12653.282
-74.52594724166667,163.4579324305555,26.131,23.90417,318,2018,0.99962169,9057.349
-74.52594728888889,163.45793223888887,26.1006,23.90000,318,2018,0.99962170,5460.633
-74.5259472861111,163.45793231944444,26.0974,23.89583,318,2018,0.99962170,1863.867
-74.52594729166668,163.4579321777777,26.1034,23.89167,318,2018,0.99962170,-1732.604
-74.52594727777777,163.45793220277776,26.0949,23.88750,318,2018,0.99962170,-5329.462
-74.52594728055556,163.4579322361111,26.1044,23.88333,318,2018,0.99962170,-8927.102
-74.52594728055556,163.45793218611112,26.107,23.87917,318,2018,0.99962170,-12525.050
-74.52594727222223,163.45793217499997,26.101,23.87500,318,2018,0.99962170,-16124.142
-74.52594724444444,163.45793220555555,26.1306,23.87083,318,2018,0.99962169,-19723.593
-74.52594728055556,163.4579321722222,26.1001,23.86667,318,2018,0.99962170,-23324.642
-74.5259472861111,163.45793231388885,26.1059,23.86250,318,2018,0.99962170,-26927.208
-74.52594724999999,163.45793217499997,26.0991,23.85833,318,2018,0.99962170,-30530.352
-74.52594727777777,163.45793235555556,26.0935,23.85417,318,2018,0.99962170,-34134.123
-74.52594725555554,163.4579321444444,26.0953,23.85000,318,2018,0.99962170,-37739.275
-74.5259473,163.45793218888883,26.1213,23.84583,318,2018,0.99962170,-41345.439
-74.52594724444444,163.45793216666664,26.103,23.84167,318,2018,0.99962170,-44952.347
-74.52594727222223,163.45793230555552,26.0748,23.83750,318,2018,0.99962170,-48560.364
-74.52594726666666,163.45793218333327,26.1028,23.83333,318,2018,0.99962170,-52169.221
-74.52594725277778,163.45793195277778,26.0957,23.82917,318,2018,0.99962170,-55778.189
-74.52594724166667,163.4579321777777,26.1004,23.82500,318,2018,0.99962170,-59387.678
-74.5259472,163.45793199999997,26.0989,23.82083,318,2018,0.99962170,-62997.758
-74.52594724166667,163.45793218333327,26.1031,23.81667,318,2018,0.99962170,-66608.776
-74.52594726666666,163.45793223055554,26.1352,23.81250,318,2018,0.99962169,-70221.163
-74.52594724444444,163.45793213611108,26.1023,23.80833,318,2018,0.99962170,-73833.639
-74.52594723611111,163.45793189999995,26.1129,23.80417,318,2018,0.99962170,-77446.444
-74.52594723611111,163.45793217499997,26.1037,23.80000,318,2018,0.99962170,-81059.447
-74.52594723611111,163.45793205277778,26.0934,23.79583,318,2018,0.99962170,-84673.861
-74.52594722777778,163.45793225555553,26.1032,23.79167,318,2018,0.99962170,-88288.923
-74.52594729444446,163.4579321138889,26.0916,23.78750,318,2018,0.99962170,-91904.487
-74.52594723888889,163.4579322111111,26.1024,23.78333,318,2018,0.99962170,-95519.993
-74.52594722777778,163.45793218611112,26.1059,23.77917,318,2018,0.99962170,-99136.135
-74.52594725555554,163.45793221388888,26.1037,23.77500,318,2018,0.99962170,-102753.411
-74.52594718333333,163.4579320777778,26.0902,23.77083,318,2018,0.99962170,-106371.361
-74.52594725277778,163.45793227499996,26.1077,23.76667,318,2018,0.99962170,-109991.157
-74.52594723611111,163.45793232222218,26.1234,23.76250,318,2018,0.99962170,-113611.165
-74.52594723611111,163.45793224166667,26.1057,23.75833,318,2018,0.99962170,-117231.400
-74.52594729166668,163.45793226944443,26.1263,23.75417,318,2018,0.99962170,-120852.170
-74.52594724444444,163.4579321555555,26.1088,23.75000,318,2018,0.99962170,-124473.462
-74.52594721666667,163.45793206388882,26.105,23.74583,318,2018,0.99962170,-128095.880
-74.52594723333333,163.4579321444444,26.1132,23.74167,318,2018,0.99962170,-131719.099
-74.52594726944444,163.45793202777773,26.0963,23.73750,318,2018,0.99962170,-135343.863
-74.52594723888889,163.45793211666665,26.1131,23.73333,318,2018,0.99962170,-138968.661
-74.52594721111113,163.45793196666668,26.0893,23.72917,318,2018,0.99962170,-142594.026
-74.52594722777778,163.45793211666665,26.1136,23.72500,318,2018,0.99962170,-146220.133
-74.52594727222223,163.45793194722222,26.1301,23.72083,318,2018,0.99962169,-149847.059
-74.52594722777778,163.45793208333336,26.1156,23.71667,318,2018,0.99962170,-153474.747
-74.52594726388888,163.4579320861111,26.1038,23.71250,318,2018,0.99962170,-157103.079
-74.52594724722222,163.45793211666665,26.1206,23.70833,318,2018,0.99962170,-160732.301
-74.52594724166667,163.45793207222223,26.1054,23.70417,318,2018,0.99962170,-164362.030
-74.52594722777778,163.45793214166662,26.1217,23.70000,318,2018,0.99962170,-167992.939
-74.52594720555557,163.4579319777778,26.147,23.69583,318,2018,0.99962169,-171623.665
-74.52594724444444,163.45793209444443,26.1304,23.69167,318,2018,0.99962169,-175255.111
-74.52594722222221,163.4579322722222,26.1345,23.68750,318,2018,0.99962169,-178887.528
-74.52594723611111,163.45793208888887,26.1333,23.68333,318,2018,0.99962169,-182520.485
-74.52594724999999,163.45793213333332,26.1487,23.67917,318,2018,0.99962169,-186154.629
-74.52594724166667,163.4579320194444,26.1336,23.67500,318,2018,0.99962169,-189789.501
-74.52594726388888,163.45793196111111,26.119,23.67083,318,2018,0.99962170,-193424.382
-74.5259472583333,163.45793210833332,26.1339,23.66667,318,2018,0.99962169,-197060.281
-74.52594729166668,163.45793207499997,26.1114,23.66250,318,2018,0.99962170,-200696.160
-74.52594724166667,163.45793205277778,26.1339,23.65833,318,2018,0.99962169,-204332.686
-74.52594720555557,163.45793204166662,26.1383,23.65417,318,2018,0.99962169,-207971.055
-74.52594723611111,163.45793204166662,26.1381,23.65000,318,2018,0.99962169,-211610.266
-74.52594730277778,163.45793210555556,26.1572,23.64583,318,2018,0.99962169,-215249.760
-74.52594724444444,163.45793202777773,26.1417,23.64167,318,2018,0.99962169,-218889.570
-74.52594728888889,163.4579319305555,26.1418,23.63750,318,2018,0.99962169,-222531.407
-74.52594723611111,163.45793202777773,26.1433,23.63333,318,2018,0.99962169,-226174.219
-74.52594720277779,163.45793197222224,26.1238,23.62917,318,2018,0.99962170,-229817.126
-74.52594724444444,163.4579320333333,26.1448,23.62500,318,2018,0.99962169,-233461.220
-74.52594718888889,163.45793183333333,26.1111,23.62083,318,2018,0.99962170,-237106.465
-74.52594723611111,163.45793204166662,26.1446,23.61667,318,2018,0.99962169,-240752.314
-74.52594719444444,163.45793188888885,26.1508,23.61250,318,2018,0.99962169,-244398.711
-74.52594723055556,163.45793202777773,26.146,23.60833,318,2018,0.99962169,-248045.723
-74.52594723611111,163.4579320222222,26.1307,23.60417,318,2018,0.99962169,-251693.610
-74.52594725277778,163.45793202777773,26.1519,23.60000,318,2018,0.99962169,-255341.655
-74.52594724999999,163.45793197222224,26.1491,23.59583,318,2018,0.99962169,-258990.582
-74.52594723888889,163.45793198055554,26.1395,23.59167,318,2018,0.99962169,-262640.262
-74.52594720555557,163.45793189999995,26.1569,23.58750,318,2018,0.99962169,-266290.027
-74.52594724166667,163.45793201111107,26.1497,23.58333,318,2018,0.99962169,-269940.079
-74.52594721944445,163.45793188611108,26.1507,23.57917,318,2018,0.99962169,-273590.681
-74.52594723888889,163.45793197222224,26.1459,23.57500,318,2018,0.99962169,-277241.802
-74.52594722777778,163.45793194722222,26.1673,23.57083,318,2018,0.99962169,-280893.923
-74.52594723333333,163.45793199444444,26.1457,23.56667,318,2018,0.99962169,-284546.052
-74.5259471722222,163.4579319833333,26.1394,23.56250,318,2018,0.99962169,-288198.098
-74.52594723888889,163.4579319861111,26.1505,23.55833,318,2018,0.99962169,-291851.594
-74.52594728055556,163.45793242222217,26.152,23.55417,318,2018,0.99962169,-295504.647
-74.52594723333333,163.45793199444444,26.1449,23.55000,318,2018,0.99962169,-299158.764
-74.52594720277779,163.45793198888887,26.1358,23.54583,318,2018,0.99962169,-302813.101
-74.52594722777778,163.45793199444444,26.1368,23.54167,318,2018,0.99962169,-306468.235
-74.52594725555554,163.4579320972222,26.1293,23.53750,318,2018,0.99962170,-310123.748
-74.52594723055556,163.4579320222222,26.1444,23.53333,318,2018,0.99962169,-313779.957
-74.52594718333333,163.45793205555555,26.1508,23.52917,318,2018,0.99962169,-317437.747
-74.52594721944445,163.45793200555553,26.1383,23.52500,318,2018,0.99962169,-321095.844
-74.52594720555557,163.45793181666664,26.1617,23.52083,318,2018,0.99962169,-324754.616
-74.52594721944445,163.45793203888886,26.1451,23.51667,318,2018,0.99962169,-328413.392
-74.52594720277779,163.45793196388885,26.164,23.51250,318,2018,0.99962169,-332072.837
-74.525947225,163.45793205277778,26.1452,23.50833,318,2018,0.99962169,-335732.865
-74.52594724166667,163.4579320777778,26.194,23.50417,318,2018,0.99962168,-339394.008
-74.52594720833335,163.45793208333336,26.1372,23.50000,318,2018,0.99962169,-343055.932
-74.52594719722222,163.45793208055554,26.1708,23.49583,318,2018,0.99962169,-346717.879
-74.525947225,163.45793208888887,26.1432,23.49167,318,2018,0.99962169,-350380.860
-74.5259472583333,163.45793199444444,26.1398,23.48750,318,2018,0.99962169,-354044.572
-74.52594723333333,163.45793206666667,26.1524,23.48333,318,2018,0.99962169,-357708.736
-74.52594719166665,163.45793216666664,26.1479,23.47917,318,2018,0.99962169,-361373.954
-74.52594720555557,163.4579320694444,26.1443,23.47500,318,2018,0.99962169,-365039.565
-74.52594722777778,163.45793215277774,26.1605,23.47083,318,2018,0.99962169,-368705.650
-74.52594720277779,163.4579320694444,26.1402,23.46667,318,2018,0.99962169,-372372.537
-74.525947225,163.45793218611112,26.1502,23.46250,318,2018,0.99962169,-376040.586
-74.52594719166665,163.45793204166662,26.1412,23.45833,318,2018,0.99962169,-379709.597
-74.52594717777778,163.45793204999995,26.1312,23.45417,318,2018,0.99962169,-383379.457
-74.52594721388888,163.45793203055553,26.1507,23.45000,318,2018,0.99962169,-387050.202
-74.5259471722222,163.45793175833333,26.1476,23.44583,318,2018,0.99962169,-390721.533
-74.52594721388888,163.4579320777778,26.1446,23.44167,318,2018,0.99962169,-394393.153
-74.52594721111113,163.45793222777777,26.1449,23.43750,318,2018,0.99962169,-398065.054
-74.52594720277779,163.45793208055554,26.1506,23.43333,318,2018,0.99962169,-401737.609
-74.52594716666667,163.45793205277778,26.1421,23.42917,318,2018,0.99962169,-405411.530
-74.52594720277779,163.45793206388882,26.1521,23.42500,318,2018,0.99962169,-409086.141
-74.52594728333334,163.4579319972222,26.1718,23.42083,318,2018,0.99962169,-412761.346
-74.525947225,163.45793208888887,26.1539,23.41667,318,2018,0.99962169,-416437.468
-74.52594726388888,163.45793216111107,26.123,23.41250,318,2018,0.99962170,-420114.049
-74.52594720555557,163.45793202499996,26.148,23.40833,318,2018,0.99962169,-423791.181
-74.52594716944445,163.45793206388882,26.1142,23.40417,318,2018,0.99962170,-427468.969
-74.52594720555557,163.45793208333336,26.1457,23.40000,318,2018,0.99962169,-431146.599
-74.52594724722222,163.45793219166669,26.1625,23.39583,318,2018,0.99962169,-434824.736
-74.52594721388888,163.45793212222222,26.1469,23.39167,318,2018,0.99962169,-438504.600
-74.52594714444444,163.4579320194444,26.1325,23.38750,318,2018,0.99962169,-442185.292
-74.52594719166665,163.4579320972222,26.1461,23.38333,318,2018,0.99962169,-445865.911
-74.52594718333333,163.45793219166669,26.0763,23.37917,318,2018,0.99962170,-449546.836
-74.52594720833335,163.45793212499999,26.1421,23.37500,318,2018,0.99962169,-453228.142
-74.52594722222221,163.45793204999995,26.1806,23.37083,318,2018,0.99962169,-456910.738
