latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.52594478888889,163.45792901388884,26.0979,23.99583,317,2018,0.99962170,-184232.955
-74.52594489166667,163.457928625,26.1506,23.99167,317,2018,0.99962169,-186284.327
-74.52594488333334,163.45792836388887,26.1477,23.98750,317,2018,0.99962169,-188337.104
-74.52594487222223,163.45792864722222,26.1522,23.98333,317,2018,0.99962169,-190391.098
-74.52594483888888,163.45792893333333,26.1549,23.97917,317,2018,0.99962169,-192447.815
-74.52594486388888,163.45792869999997,26.1418,23.97500,317,2018,0.99962169,-194505.960
-74.52594488055556,163.4579285361111,26.1298,23.97083,317,2018,0.99962170,-196566.687
-74.52594487499998,163.45792871666663,26.1407,23.96667,317,2018,0.99962169,-198627.981
-74.52594478888889,163.4579284666667,26.114,23.96250,317,2018,0.99962170,-200690.334
-74.5259448527778,163.4579286861111,26.1377,23.95833,317,2018,0.99962169,-202754.183
-74.52594483888888,163.4579286833333,26.1196,23.95417,317,2018,0.99962170,-204819.598
-74.5259448527778,163.45792861388884,26.134,23.95000,317,2018,0.99962169,-206886.229
-74.52594488333334,163.45792850277778,26.1234,23.94583,317,2018,0.99962170,-208953.949
-74.52594484166666,163.4579286083333,26.1273,23.94167,317,2018,0.99962170,-211023.319
-74.52594488333334,163.45792877222217,26.1546,23.93750,317,2018,0.99962169,-213094.074
-74.52594487777777,163.45792867222218,26.1316,23.93333,317,2018,0.99962169,-215167.721
-74.52594491388889,163.45792869999997,26.1403,23.92917,317,2018,0.99962169,-217243.319
-74.52594487499998,163.45792864722222,26.1328,23.92500,317,2018,0.99962169,-219320.848
-74.52594484166666,163.45792859166662,26.1182,23.92083,317,2018,0.99962170,-221399.462
-74.52594486944443,163.45792873055552,26.1276,23.91667,317,2018,0.99962170,-223480.571
-74.52594485555555,163.45792860277774,26.1182,23.91250,317,2018,0.99962170,-225563.138
-74.52594483055556,163.4579286833333,26.1261,23.90833,317,2018,0.99962170,-227644.819
-74.52594484722222,163.45792920555556,26.1299,23.90417,317,2018,0.99962170,-229728.742
-74.5259448361111,163.45792859722218,26.1173,23.90000,317,2018,0.99962170,-231815.187
-74.525944825,163.45792866666662,26.1306,23.89583,317,2018,0.99962169,-233903.786
-74.52594484722222,163.45792862777776,26.1227,23.89167,317,2018,0.99962170,-235993.853
-74.52594488055556,163.4579285222222,26.1403,23.88750,317,2018,0.99962169,-238086.460
-74.52594484444444,163.45792858333328,26.1185,23.88333,317,2018,0.99962170,-240179.616
-74.52594483333333,163.4579286861111,26.1087,23.87917,317,2018,0.99962170,-242274.022
-74.52594482777778,163.45792861388884,26.1199,23.87500,317,2018,0.99962170,-244371.225
-74.52594475555554,163.45792839166666,26.0996,23.87083,317,2018,0.99962170,-246468.841
-74.52594480833334,163.45792857499995,26.1142,23.86667,317,2018,0.99962170,-248567.963
-74.52594477777778,163.45792844999997,26.0909,23.86250,317,2018,0.99962170,-250667.955
-74.52594479444444,163.45792861666666,26.1069,23.85833,317,2018,0.99962170,-252769.795
-74.52594482777778,163.45792853055553,26.1136,23.85417,317,2018,0.99962170,-254874.094
-74.52594479444444,163.45792859999997,26.1125,23.85000,317,2018,0.99962170,-256979.454
