latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.42557175000002,163.41851050277774,64.5189,23.99167,317,2018,0.99961737,-38.378
-74.42557171111112,163.41851045833332,64.504,23.98333,317,2018,0.99961738,-38.522
-74.4255717138889,163.41851048333334,64.5026,23.97500,317,2018,0.99961738,-38.329
-74.42557172500001,163.41851042222225,64.5084,23.96667,317,2018,0.99961738,-38.088
-74.42557169166668,163.41851048055554,64.5146,23.95833,317,2018,0.99961738,-37.926
-74.42557171666665,163.41851044999999,64.5085,23.95000,317,2018,0.99961738,-37.993
-74.42557166944444,163.41851033333333,64.5008,23.94167,317,2018,0.99961738,-38.082
-74.42557170833334,163.41851042499997,64.5183,23.93333,317,2018,0.99961737,-38.235
-74.42557169722222,163.41851041388884,64.5157,23.92500,317,2018,0.99961738,-38.165
-74.42557172222223,163.41851045555555,64.5035,23.91667,317,2018,0.99961738,-37.943
-74.42557168888891,163.41851059722222,64.5023,23.90833,317,2018,0.99961738,-37.650
-74.42557167222223,163.41851048888887,64.4974,23.90000,317,2018,0.99961738,-37.688
-74.42557168611113,163.4185104333333,64.4879,23.89167,317,2018,0.99961738,-37.684
-74.42557171111112,163.41851051388886,64.4937,23.88333,317,2018,0.99961738,-37.578
-74.42557165000001,163.41851042499997,64.5004,23.87500,317,2018,0.99961738,-37.541
-74.42557164444445,163.4185104388889,64.4804,23.86667,317,2018,0.99961738,-37.537
-74.4255715888889,163.41851034722222,64.4812,23.85833,317,2018,0.99961738,-37.486
-74.42557163333333,163.41851028055552,64.4734,23.85000,317,2018,0.99961738,-37.462
-74.4255715888889,163.4185104333333,64.482,23.84167,317,2018,0.99961738,-37.612
-74.42557162500002,163.41851040277774,64.4748,23.83333,317,2018,0.99961738,-37.818
-74.42557162222224,163.41851028333326,64.4659,23.82500,317,2018,0.99961738,-37.992
-74.42557162777779,163.4185103944444,64.4704,23.81667,317,2018,0.99961738,-38.104
-74.4255716138889,163.41851032777777,64.4646,23.80833,317,2018,0.99961738,-38.061
-74.42557160277778,163.41851034722222,64.4655,23.80000,317,2018,0.99961738,-37.973
-74.42557158333332,163.41851028055552,64.4522,23.79167,317,2018,0.99961738,-37.766
-74.42557159166668,163.4185102361111,64.4565,23.78333,317,2018,0.99961738,-37.627
