latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.52593027222223,163.45790572222222,25.8254,23.99583,311,2018,0.99962174,-140092.874
-74.52593020277777,163.457905875,25.7986,23.99167,311,2018,0.99962175,-143916.661
-74.52593027777776,163.4579055777778,25.8165,23.98750,311,2018,0.99962174,-147741.931
-74.52593021388888,163.45790592499998,25.7987,23.98333,311,2018,0.99962175,-151568.489
-74.52593020833334,163.45790608055552,25.8097,23.97917,311,2018,0.99962175,-155396.028
-74.52593020555555,163.45790587777776,25.8026,23.97500,311,2018,0.99962175,-159223.709
-74.52593023055555,163.4579059694444,25.8044,23.97083,311,2018,0.99962175,-163052.726
-74.52593021111112,163.45790596111107,25.8062,23.96667,311,2018,0.99962175,-166882.152
-74.52593026111113,163.45790581111106,25.8209,23.96250,311,2018,0.99962174,-170712.329
-74.52593021666667,163.45790585833333,25.8019,23.95833,311,2018,0.99962175,-174544.054
-74.52593025277778,163.45790594166664,25.8124,23.95417,311,2018,0.99962175,-178376.802
-74.52593022499998,163.45790594166664,25.8008,23.95000,311,2018,0.99962175,-182210.506
-74.5259302861111,163.45790599444445,25.8223,23.94583,311,2018,0.99962174,-186044.442
-74.52593020833334,163.4579059555555,25.8074,23.94167,311,2018,0.99962175,-189879.420
-74.52593020833334,163.45790593888887,25.8159,23.93750,311,2018,0.99962174,-193715.271
-74.52593021944445,163.45790598888888,25.8138,23.93333,311,2018,0.99962175,-197552.700
-74.52593021666667,163.45790600555557,25.8195,23.92917,311,2018,0.99962174,-201391.615
-74.52593021388888,163.4579059694444,25.8142,23.92500,311,2018,0.99962175,-205231.437
-74.5259301611111,163.45790601944444,25.8273,23.92083,311,2018,0.99962174,-209072.381
-74.52593013055555,163.45790634444444,25.7972,23.91667,311,2018,0.99962175,-212914.834
-74.525930175,163.45790611944446,25.81,23.91250,311,2018,0.99962175,-216758.391
-74.52593020555555,163.4579059694444,25.8118,23.90833,311,2018,0.99962175,-220603.297
-74.52593017222223,163.45790556666665,25.7795,23.90417,311,2018,0.99962175,-224448.955
-74.52593020833334,163.4579059555555,25.8073,23.90000,311,2018,0.99962175,-228295.049
-74.5259302,163.4579056611111,25.7966,23.89583,311,2018,0.99962175,-232141.967
-74.52593020277777,163.45790594999997,25.804,23.89167,311,2018,0.99962175,-235991.175
-74.52593026944444,163.45790591944444,25.8349,23.88750,311,2018,0.99962174,-239841.343
-74.52593020555555,163.45790596388886,25.8127,23.88333,311,2018,0.99962175,-243692.522
-74.52593019722222,163.45790554166663,25.8039,23.87917,311,2018,0.99962175,-247543.332
-74.52593024166667,163.4579059333333,25.8089,23.87500,311,2018,0.99962175,-251394.837
-74.52593015277778,163.45790590277775,25.8082,23.87083,311,2018,0.99962175,-255247.497
-74.5259302,163.4579059583333,25.8106,23.86667,311,2018,0.99962175,-259100.923
-74.52593022499998,163.45790623888885,25.8171,23.86250,311,2018,0.99962174,-262955.733
-74.52593021944445,163.4579059555555,25.8145,23.85833,311,2018,0.99962175,-266810.568
-74.5259301861111,163.45790577222218,25.805,23.85417,311,2018,0.99962175,-270666.933
-74.52593019722222,163.45790590277775,25.8143,23.85000,311,2018,0.99962175,-274524.810
-74.52593026944444,163.45790576388887,25.8262,23.84583,311,2018,0.99962174,-278383.659
-74.52593021666667,163.45790591944444,25.8176,23.84167,311,2018,0.99962174,-282243.441
-74.52593018055555,163.4579064388889,25.8342,23.83750,311,2018,0.99962174,-286105.378
-74.52593011666666,163.45790626666667,25.8075,23.83333,311,2018,0.99962175,-289967.573
-74.5259301861111,163.45790614999999,25.8159,23.82917,311,2018,0.99962174,-293831.324
-74.52593018888889,163.45790591944444,25.8204,23.82500,311,2018,0.99962174,-297696.713
-74.52593015,163.45790591666665,25.8079,23.82083,311,2018,0.99962175,-301563.920
-74.52593018055555,163.45790606388886,25.8221,23.81667,311,2018,0.99962174,-305431.975
-74.52593020555555,163.45790552777777,25.8273,23.81250,311,2018,0.99962174,-309302.156
-74.52593020555555,163.45790591666665,25.8269,23.80833,311,2018,0.99962174,-313172.544
-74.52593021944445,163.45790580555553,25.8232,23.80417,311,2018,0.99962174,-317044.427
-74.52593021666667,163.45790590277775,25.8253,23.80000,311,2018,0.99962174,-320917.946
-74.52593021111112,163.45790559999995,25.8358,23.79583,311,2018,0.99962174,-324791.656
-74.52593021111112,163.45790586388887,25.833,23.79167,311,2018,0.99962174,-328666.857
-74.5259301861111,163.45790596666663,25.8355,23.78750,311,2018,0.99962174,-332542.991
-74.52593023888889,163.45790588611106,25.8397,23.78333,311,2018,0.99962174,-336420.654
-74.52593022777776,163.45790590833332,25.8515,23.77917,311,2018,0.99962174,-340299.564
-74.52593022777776,163.45790583333329,25.8477,23.77500,311,2018,0.99962174,-344179.651
-74.52593026111113,163.45790577222218,25.8508,23.77083,311,2018,0.99962174,-348060.176
-74.52593024999999,163.45790581666662,25.859,23.76667,311,2018,0.99962174,-351941.535
-74.52593019722222,163.4579057611111,25.842,23.76250,311,2018,0.99962174,-355823.773
-74.52593025277778,163.45790576944444,25.8508,23.75833,311,2018,0.99962174,-359707.078
-74.52593026111113,163.45790523055555,25.8477,23.75417,311,2018,0.99962174,-363591.254
-74.52593013888887,163.45790616388888,25.8472,23.75000,311,2018,0.99962174,-367476.966
-74.52593021111112,163.45790558055552,25.8504,23.74583,311,2018,0.99962174,-371363.930
-74.52593022777776,163.457905775,25.8596,23.74167,311,2018,0.99962174,-375252.155
-74.52593028888889,163.45790566388888,25.8591,23.73750,311,2018,0.99962174,-379140.918
-74.52593027499998,163.45790572777773,25.8656,23.73333,311,2018,0.99962174,-383030.474
-74.52593026388888,163.45790587777776,25.8735,23.72917,311,2018,0.99962174,-386920.492
-74.5259302861111,163.4579057194444,25.873,23.72500,311,2018,0.99962174,-390811.472
-74.52593023333333,163.45790594999997,25.8655,23.72083,311,2018,0.99962174,-394702.333
-74.52593026944444,163.45790578888887,25.8739,23.71667,311,2018,0.99962174,-398593.810
-74.52593031111111,163.4579057611111,25.8955,23.71250,311,2018,0.99962173,-402486.235
-74.52593028888889,163.45790578055556,25.8782,23.70833,311,2018,0.99962174,-406380.532
-74.52593035,163.4579058194444,25.8803,23.70417,311,2018,0.99962173,-410275.456
-74.52593029166667,163.45790583611108,25.8841,23.70000,311,2018,0.99962173,-414172.026
-74.52593030277778,163.45790583611108,25.883,23.69583,311,2018,0.99962173,-418070.634
-74.52593028055556,163.45790580277776,25.8863,23.69167,311,2018,0.99962173,-421970.402
-74.52593030555556,163.45790555833327,25.8769,23.68750,311,2018,0.99962174,-425870.483
-74.52593029444445,163.45790577222218,25.8835,23.68333,311,2018,0.99962173,-429771.327
-74.52593020555555,163.45790590833332,25.8681,23.67917,311,2018,0.99962174,-433672.405
-74.52593023888889,163.45790594999997,25.8873,23.67500,311,2018,0.99962173,-437573.884
-74.52593023611111,163.4579058083333,25.8829,23.67083,311,2018,0.99962173,-441476.765
-74.52593019166666,163.45790614722222,25.8766,23.66667,311,2018,0.99962174,-445379.810
-74.52593032222222,163.45790579166666,25.8903,23.66250,311,2018,0.99962173,-449282.806
-74.52593026944444,163.457905775,25.8934,23.65833,311,2018,0.99962173,-453187.185
-74.52593028888889,163.45790577777774,25.8898,23.65417,311,2018,0.99962173,-457093.201
-74.52593030555556,163.45790576944444,25.8927,23.65000,311,2018,0.99962173,-461000.036
-74.5259302222222,163.45790586388887,25.871,23.64583,311,2018,0.99962174,-464907.854
-74.52593029166667,163.45790572222222,25.8982,23.64167,311,2018,0.99962173,-468816.214
-74.525930375,163.4579055833333,25.9004,23.63750,311,2018,0.99962173,-472725.232
-74.52593028333334,163.45790579722222,25.8884,23.63333,311,2018,0.99962173,-476634.643
-74.52593027777776,163.45790575277778,25.8869,23.62917,311,2018,0.99962173,-480545.515
