latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.40721727222223,163.43773268055557,79.7317,23.99583,311,2018,0.99961440,129752.603
-74.40721717500001,163.4377328361111,79.7031,23.99167,311,2018,0.99961440,121181.769
-74.40721723333334,163.4377325111111,79.7224,23.98750,311,2018,0.99961440,112609.336
-74.40721720277779,163.43773287222223,79.7041,23.98333,311,2018,0.99961440,104033.124
-74.40721720833335,163.43773309444444,79.719,23.97917,311,2018,0.99961440,95453.247
-74.40721720833335,163.43773285833333,79.7044,23.97500,311,2018,0.99961440,86872.854
-74.4072172,163.43773289444445,79.7088,23.97083,311,2018,0.99961440,78292.793
-74.40721719444446,163.4377328611111,79.7069,23.96667,311,2018,0.99961440,69712.044
-74.40721721666667,163.4377327611111,79.7245,23.96250,311,2018,0.99961440,61130.083
-74.40721719166669,163.4377328972222,79.7142,23.95833,311,2018,0.99961440,52547.477
-74.40721721666667,163.43773291666665,79.7282,23.95417,311,2018,0.99961440,43963.556
-74.40721719444446,163.43773294722223,79.7136,23.95000,311,2018,0.99961440,35378.851
-74.40721725000002,163.4377330222222,79.7316,23.94583,311,2018,0.99961440,26793.687
-74.40721719166669,163.43773298611111,79.7125,23.94167,311,2018,0.99961440,18208.719
-74.4072171777778,163.43773294444446,79.7227,23.93750,311,2018,0.99961440,9623.142
-74.40721719722222,163.4377330388889,79.7205,23.93333,311,2018,0.99961440,1036.579
-74.40721720555557,163.4377330222222,79.7305,23.92917,311,2018,0.99961440,-7550.974
-74.40721721944445,163.43773307777778,79.73,23.92500,311,2018,0.99961440,-16139.745
-74.40721717222225,163.43773315000004,79.7374,23.92083,311,2018,0.99961439,-24729.313
-74.40721713333335,163.43773339166668,79.7117,23.91667,311,2018,0.99961440,-33321.020
-74.40721716666667,163.43773320000003,79.7183,23.91250,311,2018,0.99961440,-41914.084
-74.40721722500001,163.43773304166666,79.7205,23.90833,311,2018,0.99961440,-50507.743
-74.40721716666667,163.4377327055556,79.6907,23.90417,311,2018,0.99961440,-59101.636
-74.40721720555557,163.43773302777777,79.7212,23.90000,311,2018,0.99961440,-67696.621
-74.40721716111112,163.437732775,79.6943,23.89583,311,2018,0.99961440,-76293.049
-74.40721718888891,163.43773299166668,79.7116,23.89167,311,2018,0.99961440,-84889.831
-74.40721726111113,163.43773296111112,79.7381,23.88750,311,2018,0.99961439,-93487.671
-74.40721720833335,163.43773305833338,79.7133,23.88333,311,2018,0.99961440,-102086.334
-74.40721717222225,163.43773260833333,79.7066,23.87917,311,2018,0.99961440,-110685.346
-74.40721717222225,163.4377329388889,79.7122,23.87500,311,2018,0.99961440,-119285.785
-74.40721714444445,163.4377329222222,79.715,23.87083,311,2018,0.99961440,-127888.914
-74.40721718055558,163.43773298055555,79.7115,23.86667,311,2018,0.99961440,-136492.984
-74.40721719722222,163.43773327222223,79.7216,23.86250,311,2018,0.99961440,-145096.895
-74.40721719444446,163.43773298333335,79.7155,23.85833,311,2018,0.99961440,-153701.208
-74.40721718333336,163.43773276944444,79.7066,23.85417,311,2018,0.99961440,-162305.681
-74.40721719722222,163.437733,79.7155,23.85000,311,2018,0.99961440,-170912.088
-74.4072172638889,163.43773286944446,79.7395,23.84583,311,2018,0.99961439,-179519.755
-74.40721720833335,163.43773301666664,79.7166,23.84167,311,2018,0.99961440,-188129.558
-74.40721718055558,163.43773350555557,79.7354,23.83750,311,2018,0.99961439,-196739.254
-74.40721709444445,163.43773335555554,79.7098,23.83333,311,2018,0.99961440,-205347.938
-74.40721716944445,163.43773328611113,79.7206,23.82917,311,2018,0.99961440,-213956.530
-74.40721718611113,163.437733075,79.7195,23.82500,311,2018,0.99961440,-222567.936
-74.40721713055557,163.43773301944447,79.7037,23.82083,311,2018,0.99961440,-231182.199
-74.40721715277778,163.43773317777777,79.7286,23.81667,311,2018,0.99961440,-239798.821
-74.40721718611113,163.4377326,79.729,23.81250,311,2018,0.99961440,-248417.906
-74.40721718888891,163.43773305833338,79.7255,23.80833,311,2018,0.99961440,-257037.906
-74.4072171777778,163.43773284166667,79.7207,23.80417,311,2018,0.99961440,-265658.555
-74.4072171777778,163.4377330638889,79.7344,23.80000,311,2018,0.99961440,-274280.435
-74.4072172,163.43773272777779,79.7372,23.79583,311,2018,0.99961439,-282902.053
-74.40721720555557,163.43773295,79.7384,23.79167,311,2018,0.99961439,-291524.958
-74.40721713333335,163.43773314166666,79.7197,23.78750,311,2018,0.99961440,-300148.942
-74.40721716111112,163.4377330388889,79.7309,23.78333,311,2018,0.99961440,-308773.711
-74.40721717222225,163.43773311111113,79.7365,23.77917,311,2018,0.99961439,-317398.662
-74.4072172,163.4377329972222,79.7421,23.77500,311,2018,0.99961439,-326024.901
-74.40721721111113,163.43773292500003,79.744,23.77083,311,2018,0.99961439,-334650.852
-74.4072171777778,163.43773299444445,79.7358,23.76667,311,2018,0.99961439,-343278.304
-74.40721715555556,163.4377329527778,79.7307,23.76250,311,2018,0.99961440,-351906.757
-74.40721721944445,163.43773293611113,79.7481,23.75833,311,2018,0.99961439,-360536.663
-74.40721721111113,163.4377323361111,79.7228,23.75417,311,2018,0.99961440,-369166.888
-74.40721708333334,163.4377333777778,79.7339,23.75000,311,2018,0.99961440,-377797.031
-74.40721714166668,163.43773278611116,79.7334,23.74583,311,2018,0.99961440,-386427.908
