latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
-74.40723694722223,163.43769405277777,79.7153,23.99583,317,2018,0.99961440,-279953.150
-74.40723707500001,163.4376934916667,79.789,23.99167,317,2018,0.99961439,-287026.884
-74.40723705833334,163.4376933,79.7848,23.98750,317,2018,0.99961439,-294102.311
-74.40723707500001,163.43769363333337,79.791,23.98333,317,2018,0.99961439,-301180.061
-74.40723703888891,163.437693825,79.8001,23.97917,317,2018,0.99961439,-308258.551
-74.40723705833334,163.43769359444443,79.7847,23.97500,317,2018,0.99961439,-315338.865
-74.40723708333336,163.43769344166668,79.7787,23.97083,317,2018,0.99961439,-322421.373
-74.40723705277779,163.43769359722225,79.7866,23.96667,317,2018,0.99961439,-329506.000
-74.40723698333333,163.43769343055556,79.757,23.96250,317,2018,0.99961439,-336592.228
-74.40723707777778,163.43769353333334,79.7858,23.95833,317,2018,0.99961439,-343680.057
-74.40723704444446,163.43769358055556,79.7585,23.95417,317,2018,0.99961439,-350769.243
-74.40723707222223,163.437693575,79.7826,23.95000,317,2018,0.99961439,-357859.030
-74.4072371138889,163.43769346666667,79.7738,23.94583,317,2018,0.99961439,-364948.454
-74.40723708333336,163.43769363333337,79.787,23.94167,317,2018,0.99961439,-372039.660
-74.40723711111112,163.43769365555556,79.8069,23.93750,317,2018,0.99961439,-379132.896
-74.4072370888889,163.4376935611111,79.7836,23.93333,317,2018,0.99961439,-386226.735
-74.40723716111111,163.43769361944445,79.7967,23.92917,317,2018,0.99961439,-393320.673
-74.40723708611114,163.43769361111111,79.7853,23.92500,317,2018,0.99961439,-400416.311
-74.40723709722224,163.43769360555555,79.7765,23.92083,317,2018,0.99961439,-407513.185
-74.40723713055556,163.43769358611112,79.7813,23.91667,317,2018,0.99961439,-414611.690
-74.40723709722224,163.43769354166668,79.7673,23.91250,317,2018,0.99961439,-421711.378
-74.40723707777778,163.43769367222222,79.7843,23.90833,317,2018,0.99961439,-428812.925
